index,unique_invoices,total_quantity,avg_quantity_per_order,unit_price_std,customer_age_days,days_since_last_purchase,average_days_between_purchase,is_onetime_buyer,target_clv
2009,2,1338,25.73,3.23,57,32,28.5,0,6.312025148125702
2010,4,430,2.59,1.41,495,244,123.75,0,5.404747310163883
2011,1,4,4.0,0.0,642,642,642.0,1,6.143992482425847
2012,3,196,1.57,2.05,642,300,214.0,0,4.974178757085641
2013,4,397,12.81,1.42,82,19,20.5,0,6.018301201061542
2014,7,1673,12.12,2.37,351,2,50.142857142857146,0,7.064374338423718
2015,4,545,4.95,1.99,452,55,113.0,0,6.549207153161722
2016,9,292,10.43,0.81,634,9,70.44444444444444,0,2.642622395779755
2017,1,118,14.75,1.17,3,3,3.0,1,5.332187251055652
2018,36,3234,5.34,3.51,645,8,17.916666666666668,0,7.008767353860538
2019,3,188,3.84,3.43,487,47,162.33333333333334,0,4.785907154651808
2020,35,6172,11.1,11.74,646,19,18.457142857142856,0,8.236939460392913
2021,5,1874,24.34,4.17,593,36,118.6,0,5.963964873405397
2022,17,6691,6.64,2.55,551,60,32.411764705882355,0,6.068217233206374
2023,7,783,3.78,2.92,600,31,85.71428571428571,0,5.416633593366079
2024,10,3447,12.18,2.63,644,1,64.4,0,6.126694496368086
2025,3,878,14.88,2.3,514,164,171.33333333333334,0,6.368015645051504
2026,10,4894,13.86,2.03,633,45,63.3,0,6.877955647743618
2027,10,2154,5.76,2.5,528,33,52.8,0,8.119041276602298
2028,3,443,5.75,2.42,639,527,213.0,0,4.508218659911641
2029,2,234,2.66,0.89,516,358,258.0,0,5.119370110393032
2030,7,735,3.39,2.0,518,211,74.0,0,6.016425416397235
2031,22,3506,4.2,2.31,647,33,29.40909090909091,0,6.937003353341122
2032,17,2430,9.49,3.05,632,4,37.1764705882353,0,5.9040258060840785
2033,9,1283,6.55,2.41,215,27,23.88888888888889,0,7.2673718919667785
2034,10,1413,4.84,3.44,594,157,59.4,0,5.689007189074046
2035,5,708,17.27,2.49,341,221,68.2,0,6.04671002133396
2036,6,452,3.48,3.53,634,318,105.66666666666667,0,5.980807966919453
2037,3,556,10.3,2.45,629,127,209.66666666666666,0,5.7854239036934345
2038,6,2625,5.59,1.77,634,49,105.66666666666667,0,6.422776073461411
2039,7,724,8.62,3.64,330,29,47.142857142857146,0,6.784027105966126
2040,6,379,8.42,3.31,639,46,106.5,0,4.608664075242347
2041,4,417,8.69,2.72,298,12,74.5,0,6.418740069479996
2042,7,534,2.74,3.15,247,1,35.285714285714285,0,5.356539103748161
2043,1,173,8.24,3.14,24,24,24.0,1,5.121639852139167
2044,5,1244,25.39,2.1,536,288,107.2,0,5.405286587545279
2045,16,2155,10.26,2.98,571,29,35.6875,0,6.847442483542804
2046,2,48,12.0,6.39,578,578,289.0,0,4.738476553296317
2047,4,662,7.79,3.43,294,102,73.5,0,6.43266674348557
2048,9,1366,9.76,2.62,436,65,48.44444444444444,0,7.706765848737814
2049,6,1226,9.15,2.78,190,53,31.666666666666668,0,7.412691594767896
2050,2,677,96.71,6.44,29,9,14.5,0,6.561907226442441
2051,7,1088,13.77,6.22,326,26,46.57142857142857,0,6.253463360190865
2052,3,317,10.57,3.22,38,15,12.666666666666666,0,6.308316996859543
2053,1,204,29.14,4.41,120,120,120.0,1,5.476128767864105
2054,11,787,7.87,5.08,295,9,26.818181818181817,0,6.8804560220443145
2055,14,1276,8.08,7.24,555,64,39.642857142857146,0,6.37140669798506
2056,3,742,14.84,1.7,529,121,176.33333333333334,0,5.55717549168624
2057,3,842,38.27,0.8,437,387,145.66666666666666,0,6.375161096742998
2058,8,1668,10.17,2.99,564,71,70.5,0,5.599347456519317
2059,8,2414,22.35,1.45,526,31,65.75,0,6.6369958737262635
2060,4,731,11.6,3.02,285,67,71.25,0,6.0335657231266175
2061,5,1382,12.92,3.4,550,218,110.0,0,7.294370505787485
2062,11,2484,6.52,1.43,539,71,49.0,0,5.545060250112571
2063,1,650,36.11,0.55,278,278,278.0,1,4.948192353473037
2064,61,10499,14.52,5.36,638,10,10.459016393442623,0,8.498739973257885
2065,8,1135,11.35,1.41,529,18,66.125,0,6.020440655344499
2066,41,15220,31.0,2.61,633,9,15.439024390243903,0,8.323999142709273
2067,5,882,20.05,0.97,645,431,129.0,0,7.328995306205663
2068,2,58,7.25,11.2,420,292,210.0,0,4.967727793084979
2069,10,1728,10.11,2.48,551,24,55.1,0,6.13435203465653
2070,10,2092,19.74,1.95,575,176,57.5,0,7.261484889682247
2071,6,2256,8.2,3.44,443,30,73.83333333333333,0,6.9071651048636475
2072,16,2122,8.26,8.49,583,11,36.4375,0,6.954419375146023
2073,25,4091,15.61,2.37,638,17,25.52,0,5.784501876397576
2074,12,2322,9.48,3.6,648,4,54.0,0,6.518202889334022
2075,5,1651,14.48,1.87,310,18,62.0,0,6.021023349349527
2076,3,575,11.73,1.03,327,18,109.0,0,5.156984190431393
2077,8,715,12.33,2.33,486,16,60.75,0,6.600713681050065
2078,26,5724,10.52,4.03,599,9,23.03846153846154,0,7.499827193517163
2079,1,83,7.55,2.14,199,199,199.0,1,4.754968551076486
2080,19,6386,14.75,2.62,646,4,34.0,0,7.071344135903379
2081,12,1702,9.62,3.45,165,15,13.75,0,6.587453591443429
2082,9,1089,12.24,5.79,488,22,54.22222222222222,0,5.67552016493823
2083,1,46,7.67,2.29,47,47,47.0,1,6.1310090745458785
2084,8,1248,11.35,2.25,176,10,22.0,0,6.641638984444917
2085,2,540,8.44,3.85,362,313,181.0,0,7.753159919788158
2086,15,3194,16.72,1.9,499,15,33.266666666666666,0,7.556093360406869
2087,5,396,6.6,4.38,578,37,115.6,0,5.257651609822021
2088,1,55,6.11,4.68,171,171,171.0,1,5.8065797079108625
2089,5,561,8.9,3.43,551,46,110.2,0,4.9703687008677
2090,23,7422,11.69,7.4,406,3,17.652173913043477,0,7.429022202165414
2091,1,187,9.35,4.59,22,22,22.0,1,4.261975403606051
2092,12,1901,11.52,2.69,540,58,45.0,0,5.555050420855801
2093,14,1510,15.57,2.02,642,106,45.857142857142854,0,7.126794418711254
2094,5,1612,25.19,0.79,290,160,58.0,0,6.749579844016261
2095,5,2082,18.93,0.62,73,8,14.6,0,5.7584915951282545
2096,10,2806,18.71,1.22,637,51,63.7,0,6.685885915545658
2097,46,3015,3.78,2.48,604,23,13.130434782608695,0,7.549151165551882
2098,8,1661,6.51,2.09,477,61,59.625,0,7.392173270351657
2099,4,286,5.84,2.73,493,78,123.25,0,6.328079630668943
2100,4,427,9.7,3.06,559,282,139.75,0,4.220242729097475
2101,4,360,4.44,2.72,645,120,161.25,0,6.166446736515173
2102,1,55,4.58,0.99,319,319,319.0,1,5.4919085156002225
2103,5,1153,12.96,3.72,647,75,129.4,0,7.217956872863788
2104,11,1791,4.97,2.69,599,48,54.45454545454545,0,7.40466857353473
2105,3,169,4.97,3.42,498,232,166.0,0,4.553034431567563
2106,1,48,1.23,2.09,302,302,302.0,1,5.0106352940962555
2107,1,115,2.35,1.27,9,9,9.0,1,5.930360122704693
2108,1,220,7.59,1.75,53,53,53.0,1,5.449148256250621
2109,2,68,1.74,2.03,422,157,211.0,0,4.700753055881822
2110,2,146,4.42,2.78,474,354,237.0,0,4.785322725497206
2111,1,51,2.12,2.33,226,226,226.0,1,4.730921391293652
2112,1,2,1.0,1.2,39,39,39.0,1,5.62040086571715
2113,17,891,4.55,2.5,453,29,26.647058823529413,0,6.219217458979092
2114,6,285,1.57,2.18,330,223,55.0,0,4.0809215418899605
2115,6,638,3.84,2.16,633,92,105.5,0,6.030228425158765
2116,19,2622,3.85,2.57,635,8,33.421052631578945,0,6.1193519171599196
2117,7,517,7.6,1.82,243,0,34.714285714285715,0,5.569908166099873
2118,9,1936,5.29,1.76,635,89,70.55555555555556,0,6.291754307598845
2119,1,648,648.0,0.0,519,519,519.0,1,5.7896237228676535
2120,15,1692,25.25,2.25,646,38,43.06666666666667,0,7.791398844524047
2121,32,2751,4.2,2.6,355,1,11.09375,0,7.801632698686019
2122,4,312,3.32,2.6,439,277,109.75,0,6.015742439567505
2123,4,71,1.87,0.69,633,178,158.25,0,2.66374994220563
2124,5,246,2.62,19.97,331,186,66.2,0,4.593300013417604
2125,11,1517,18.06,4.12,635,92,57.72727272727273,0,5.171619713502079
2126,5,1102,6.12,2.09,531,151,106.2,0,5.663966917951902
2127,3,425,8.85,7.85,94,19,31.333333333333332,0,6.50130468544268
2128,2,59,4.21,2.28,198,171,99.0,0,4.358630056867486
2129,3,72,2.88,4.23,72,57,24.0,0,6.904168855446716
2130,10,2654,12.76,2.65,540,201,54.0,0,6.72836542055785
2131,168,21859,2.89,3.45,646,1,3.8452380952380953,0,9.569436881556735
2132,28,1024,7.64,7.53,642,51,22.928571428571427,0,4.389498649512583
2133,3,256,3.82,1.41,640,298,213.33333333333334,0,4.474947598938117
2134,3,535,76.43,3.88,191,142,63.666666666666664,0,5.444147814759576
2135,13,7748,276.71,1.25,551,8,42.38461538461539,0,9.115471294871757
2136,27,4372,17.77,7.0,642,25,23.77777777777778,0,7.143538610642783
2137,15,2953,7.51,3.02,639,45,42.6,0,6.499892298273972
2138,10,3181,17.57,1.85,562,54,56.2,0,6.964286829717792
2139,3,508,9.07,1.34,337,185,112.33333333333333,0,5.778766253655311
2140,37,8337,11.68,2.88,648,17,17.513513513513512,0,8.04150624266208
2141,13,482,8.03,6.53,646,53,49.69230769230769,0,5.2134672886316435
2142,8,675,9.93,2.21,291,1,36.375,0,6.829880220259171
2143,17,3517,26.05,11.1,632,93,37.1764705882353,0,5.148888853056108
2144,2,513,11.15,1.98,304,304,152.0,0,5.693563774461869
2145,4,103,2.94,3.11,561,155,140.25,0,6.074172929480874
2146,19,2278,6.16,1.85,644,221,33.89473684210526,0,4.373490303651596
2147,5,408,4.43,4.13,499,120,99.8,0,5.929269943514864
2148,20,845,8.8,1.76,627,70,31.35,0,5.943717588610248
2149,1,51,2.43,3.12,64,64,64.0,1,4.634728988229636
2150,17,793,2.57,2.6,378,5,22.235294117647058,0,4.667111587528274
2151,3,144,4.5,3.42,476,116,158.66666666666666,0,3.8747364206421295
2152,2,10,5.0,11.46,431,431,215.5,0,4.7129477781615225
2153,12,1004,7.44,3.54,589,66,49.083333333333336,0,5.2053793708887675
2154,13,1277,3.54,1.97,645,265,49.61538461538461,0,4.829832583271571
2155,2,93,1.98,1.26,272,165,136.0,0,4.455857782801083
2156,1,600,42.86,0.76,348,348,348.0,1,6.757025408176973
2157,46,8858,7.75,2.3,643,14,13.978260869565217,0,7.265087007190854
2158,9,710,2.69,2.89,421,57,46.77777777777778,0,5.283457503641013
2159,3,156,31.2,1.34,324,211,108.0,0,7.61402596835846
2160,2,102,6.8,4.76,480,155,240.0,0,4.879234962480687
2161,9,310,28.18,1.93,640,22,71.11111111111111,0,4.919980925828125
2162,10,2085,42.55,1.23,555,71,55.5,0,6.617402977974478
2163,2,507,9.75,2.37,120,83,60.0,0,5.779075458691632
2164,1,98,7.54,0.63,316,316,316.0,1,6.384772724945515
2165,5,1236,42.62,2.91,271,24,54.2,0,6.533352696325791
2166,13,68714,2454.07,0.31,646,17,49.69230769230769,0,5.262690188904886
2167,91,43821,368.24,823.43,647,2,7.1098901098901095,0,8.904483466651723
2168,6,467,3.74,2.35,613,274,102.16666666666667,0,5.319246809729067
2169,3,394,23.18,3.78,313,267,104.33333333333333,0,6.354091741206046
2170,17,2354,4.36,1.83,639,32,37.588235294117645,0,5.925538396991815
2171,84,1114,2.22,6.04,647,33,7.7023809523809526,0,4.620452809519248
2172,1,284,5.68,3.34,281,281,281.0,1,5.053119905702411
2173,26,3465,5.42,2.8,634,1,24.384615384615383,0,5.643253681581379
2174,9,2108,24.23,1.88,599,60,66.55555555555556,0,6.07073772800249
2175,4,649,3.23,1.88,316,129,79.0,0,6.060780699667309
2176,22,1737,4.81,2.61,400,24,18.181818181818183,0,6.084294380667942
2177,1,1408,19.03,2.43,309,309,309.0,1,5.546504688301678
2178,3,201,2.42,2.36,169,78,56.333333333333336,0,5.1906207910926625
2179,12,133,1.53,4.73,641,26,53.416666666666664,0,3.7595708822364693
2180,6,1700,14.66,1.99,73,1,12.166666666666666,0,5.268734064006362
2181,2,222,2.16,2.92,287,275,143.5,0,5.054460773636285
2182,4,468,6.88,1.74,646,359,161.5,0,5.942011663388452
2183,3,148,4.35,2.9,632,291,210.66666666666666,0,6.0695360825281375
2184,19,6684,77.72,3.95,591,112,31.105263157894736,0,3.7918872041881655
2185,5,273,3.17,2.2,590,95,118.0,0,6.428912701069197
2186,2,200,100.0,0.1,219,78,109.5,0,5.19295685089021
2187,4,495,1.97,1.93,455,294,113.75,0,6.26763688596991
2188,1,360,4.04,1.12,285,285,285.0,1,5.912231927890838
2189,2,382,76.4,0.58,294,294,147.0,0,6.362251940334754
2190,10,553,2.38,2.19,631,14,63.1,0,4.87351652213313
2191,1,84,7.64,1.6,155,155,155.0,1,4.464758032271346
2192,33,5230,7.81,2.19,604,13,18.303030303030305,0,6.813708301002337
2193,1,26,3.71,3.17,451,451,451.0,1,4.180522258463153
2194,2,340,2.5,2.47,276,116,138.0,0,4.515245478460105
2195,15,1023,8.25,4.17,469,75,31.266666666666666,0,6.397346235101363
2196,2,74,9.25,2.95,437,435,218.5,0,5.562756400269418
2197,11,2057,6.68,3.69,322,37,29.272727272727273,0,7.840474324101757
2198,2,270,24.55,1.1,577,450,288.5,0,5.1425987915486155
2199,26,2479,26.37,2.68,645,17,24.807692307692307,0,5.789654313730165
2200,21,1507,7.35,3.32,639,93,30.428571428571427,0,6.7305884139079515
2201,2,361,10.03,4.18,325,296,162.5,0,5.666426688112432
2202,9,2072,3.37,1.81,558,89,62.0,0,6.806442117281647
2203,18,2165,9.45,3.75,408,15,22.666666666666668,0,6.066827089102611
2204,14,2253,8.98,1.15,642,13,45.857142857142854,0,6.619419659681798
2205,3,4636,74.77,1.16,401,36,133.66666666666666,0,7.155607052520985
2206,1,330,330.0,0.0,152,152,152.0,1,5.968707559985366
2207,2,51,5.67,3.1,43,22,21.5,0,4.713127327493184
2208,2,449,64.14,3.95,298,292,149.0,0,4.516120369154581
2209,15,7458,74.58,2.51,645,29,43.0,0,7.86124159790214
2210,11,2820,30.65,2.09,611,45,55.54545454545455,0,6.195629131824389
2211,3,534,3.07,2.48,422,351,140.66666666666666,0,6.529156030008534
2212,10,2003,18.55,2.89,632,36,63.2,0,6.26530121273771
2213,4,160,2.22,3.34,583,52,145.75,0,4.576462021851348
2214,109,120387,191.7,4.87,648,8,5.944954128440367,0,11.486973507237535
2215,30,3718,8.81,3.88,436,0,14.533333333333333,0,7.854870031788482
2216,1,77,2.96,1.35,320,320,320.0,1,5.165357239291806
2217,3,218,5.74,3.11,461,75,153.66666666666666,0,4.798184372320789
2218,12,837,1.89,2.24,320,143,26.666666666666668,0,4.991452474679482
2219,22,2110,2.22,2.41,290,1,13.181818181818182,0,7.031723590762527
2220,1,54,3.38,1.19,60,60,60.0,1,7.263378670233085
2221,1,30,1.58,2.78,423,423,423.0,1,6.104659294874325
2222,3,590,4.21,1.75,225,111,75.0,0,5.000584958242754
2223,2,83,3.46,2.51,312,43,156.0,0,5.197723251312334
2224,6,479,21.77,2.66,543,99,90.5,0,6.35104277244367
2225,4,676,9.66,2.45,360,121,90.0,0,5.217541056520749
2226,15,1514,26.1,3.09,632,19,42.13333333333333,0,6.465833633863357
2227,9,2868,13.66,2.17,641,114,71.22222222222223,0,7.325056727088474
2228,1,32,16.0,2.09,18,18,18.0,1,4.400112102220267
2229,6,563,8.16,1.48,545,125,90.83333333333333,0,4.149463861443181
2230,2,164,8.2,1.44,111,49,55.5,0,4.73444252169223
2231,3,225,11.25,1.68,400,298,133.33333333333334,0,5.870115786804742
2232,2,140,10.77,2.02,201,80,100.5,0,4.4937915980047025
2233,1,118,1.31,1.67,279,279,279.0,1,5.996725683029453
2234,2,333,8.32,2.93,295,109,147.5,0,5.3920808963602
2235,4,388,10.49,4.15,288,49,72.0,0,6.534006837425541
2236,1,86,8.6,3.09,15,15,15.0,1,6.498101410252518
2237,8,737,8.47,3.68,609,21,76.125,0,5.730424405602622
2238,8,699,9.99,8.37,613,8,76.625,0,5.221760243825881
2239,43,5351,14.95,15.67,638,8,14.837209302325581,0,7.399508169014822
2240,4,1158,39.93,2.46,522,108,130.5,0,5.839478190110101
2241,1,30,30.0,0.0,513,513,513.0,1,4.653960350157523
2242,8,772,12.25,0.84,633,67,79.125,0,5.401776074916267
2243,6,1040,17.33,2.32,572,161,95.33333333333333,0,6.350379480396311
2244,2,496,14.59,1.34,52,46,26.0,0,6.797772988245907
2245,3,313,2.75,2.53,644,309,214.66666666666666,0,5.693226960716684
2246,4,673,11.22,1.72,533,199,133.25,0,7.106327410361849
2247,2,460,10.22,2.45,535,177,267.5,0,5.98302906828688
2248,5,1078,59.89,2.16,589,347,117.8,0,6.100408634097161
2249,14,2685,28.26,2.28,245,10,17.5,0,6.597718525513558
2250,2,793,7.28,2.34,101,19,50.5,0,6.199291394310299
2251,2,161,11.5,2.17,292,176,146.0,0,7.590660186077817
2252,2,88,8.8,2.9,188,46,94.0,0,5.466370951544286
2253,4,882,13.57,2.47,532,346,133.0,0,5.2225156531317545
2254,2,231,33.0,1.4,435,423,217.5,0,6.210901236490865
2255,15,1047,8.12,3.03,641,58,42.733333333333334,0,6.346145003377863
2256,4,549,10.98,2.78,299,25,74.75,0,5.708537816740061
2257,22,4523,11.42,2.37,645,6,29.318181818181817,0,7.461611656163515
2258,21,4536,12.16,2.32,644,22,30.666666666666668,0,7.702759344648206
2259,24,5916,15.78,5.02,554,30,23.083333333333332,0,6.75379958014485
2260,20,1744,14.78,3.86,645,3,32.25,0,7.3379390156024185
2261,7,1346,13.6,1.5,435,3,62.142857142857146,0,6.454317672324876
2262,3,238,9.92,3.23,106,67,35.333333333333336,0,4.364371699435161
2263,2,609,13.53,3.26,126,29,63.0,0,6.781216523640442
2264,9,482,7.19,2.98,512,38,56.888888888888886,0,5.3568220959206
2265,3,378,10.5,3.3,43,1,14.333333333333334,0,5.35517017814082
2266,15,949,9.4,2.44,527,8,35.13333333333333,0,6.371047585502042
2267,6,1214,16.41,2.29,607,105,101.16666666666667,0,7.036913372660026
2268,18,3731,11.55,2.42,550,58,30.555555555555557,0,6.555243087326645
2269,1,70,35.0,0.31,142,142,142.0,1,5.897703167293508
2270,8,26323,346.36,0.99,627,354,78.375,0,7.881182202227102
2271,6,663,17.92,4.11,630,81,105.0,0,5.956122302960691
2272,1,103,9.36,1.22,365,365,365.0,1,4.647271362006727
2273,9,1646,8.85,2.69,568,23,63.111111111111114,0,6.467077415118228
2274,5,598,13.29,1.45,641,275,128.2,0,7.2622779083527265
2275,1,76,6.91,2.59,5,5,5.0,1,4.609560534289384
2276,2,892,22.87,0.62,162,65,81.0,0,5.521460917862246
2277,1,189,8.22,3.7,67,67,67.0,1,5.697294808520646
2278,2,149,13.55,3.37,342,176,171.0,0,5.080161356744866
2279,7,1709,12.95,1.56,554,23,79.14285714285714,0,6.457240502320248
2280,3,120,40.0,0.0,500,5,166.66666666666666,0,3.9512437185814275
2281,5,924,13.79,2.77,638,302,127.6,0,5.594637027395403
2282,4,301,6.84,11.82,404,306,101.0,0,4.502915951949335
2283,1,52,5.2,3.12,314,314,314.0,1,5.104125637183595
2284,16,860,1.59,1.39,567,5,35.4375,0,6.713478542968909
2285,5,1557,16.56,5.21,481,111,96.2,0,6.766790613625571
